region,date,water_pixels,water_area_km2,absolute_ice_area_km2,relative_ice_area_km2,absolute_coverage_percent,relative_coverage_percent,missing_pixels
Hudson Bay Area,1997-03-26,2285,1428125.0,1426250.0,1383227.5000000002,99.86870897155362,96.85619256017507,0
Hudson Strait,1997-03-26,305,190625.0,190625.0,172427.5,100.0,90.45377049180328,0
Foxe Basin,1997-03-27,341,213125.0,213125.0,206030.00000000003,100.0,96.6709677419355,0
Gulf of Boothia,1997-03-27,164,102500.0,102500.0,100445.0,100.0,97.99512195121952,0
Hudson Bay,1997-03-27,1475,921875.0,920000.0,896127.5,99.79661016949152,97.20705084745762,0
Hudson Bay Area,1997-03-27,2285,1428125.0,1426250.0,1376230.0,99.86870897155362,96.36621444201312,0
Hudson Strait,1997-03-27,305,190625.0,190625.0,173627.49999999997,100.0,91.08327868852456,0
Foxe Basin,1997-03-28,341,213125.0,213125.0,203800.0,100.0,95.62463343108504,0
Gulf of Boothia,1997-03-28,164,102500.0,102500.0,100202.5,100.0,97.75853658536587,0
Hudson Bay,1997-03-28,1475,921875.0,920000.0,885090.0,99.79661016949152,96.0097627118644,0
Hudson Bay Area,1997-03-28,2285,1428125.0,1426250.0,1363855.0,99.86870897155362,95.49969365426696,0
Hudson Strait,1997-03-28,305,190625.0,190625.0,174762.5,100.0,91.67868852459016,0
Foxe Basin,1997-03-29,341,213125.0,213125.0,203107.5,100.0,95.29970674486805,0
Gulf of Boothia,1997-03-29,164,102500.0,102500.0,99310.0,100.0,96.88780487804875,0
Hudson Bay,1997-03-29,1475,921875.0,920000.0,877872.5,99.79661016949152,95.22684745762712,0
Hudson Bay Area,1997-03-29,2285,1428125.0,1426250.0,1351395.0,99.86870897155362,94.62722100656455,0
Hudson Strait,1997-03-29,305,190625.0,190625.0,171104.99999999997,100.0,89.75999999999998,0
Foxe Basin,1997-03-30,341,213125.0,213125.0,202142.5,100.0,94.84692082111437,0
Gulf of Boothia,1997-03-30,164,102500.0,102500.0,98675.0,100.0,96.26829268292684,0
Hudson Bay,1997-03-30,1475,921875.0,920000.0,887722.5,99.79661016949152,96.2953220338983,0
Hudson Bay Area,1997-03-30,2285,1428125.0,1426250.0,1358157.5,99.86870897155362,95.10074398249454,0
Hudson Strait,1997-03-30,305,190625.0,190625.0,169617.5,100.0,88.97967213114754,0
Foxe Basin,1997-03-31,341,213125.0,213125.0,204342.5,100.0,95.8791788856305,0
Gulf of Boothia,1997-03-31,164,102500.0,102500.0,98370.0,100.0,95.97073170731709,0
Hudson Bay,1997-03-31,1475,921875.0,920000.0,900035.0,99.79661016949152,97.6309152542373,0
Hudson Bay Area,1997-03-31,2285,1428125.0,1426250.0,1374255.0,99.86870897155362,96.22792122538291,0
Hudson Strait,1997-03-31,305,190625.0,190625.0,171507.5,100.0,89.97114754098361,0
Foxe Basin,1997-04-01,341,213125.0,213125.0,205977.5,100.0,96.64633431085043,0
Gulf of Boothia,1997-04-01,164,102500.0,102500.0,98180.0,100.0,95.78536585365852,0
Hudson Bay,1997-04-01,1475,921875.0,920000.0,903460.0,99.79661016949152,98.0024406779661,0
Hudson Bay Area,1997-04-01,2285,1428125.0,1426250.0,1384545.0,99.86870897155362,96.94844638949672,0
Hudson Strait,1997-04-01,305,190625.0,190625.0,176927.5,100.0,92.8144262295082,0
Foxe Basin,1997-04-02,341,213125.0,213125.0,205475.0,100.0,96.41055718475072,0
Gulf of Boothia,1997-04-02,164,102500.0,102500.0,98672.5,100.0,96.2658536585366,0
Hudson Bay,1997-04-02,1475,921875.0,920000.0,903045.0,99.79661016949152,97.95742372881357,0
Hudson Bay Area,1997-04-02,2285,1428125.0,1426250.0,1386597.5,99.86870897155362,97.09216630196936,0
Hudson Strait,1997-04-02,305,190625.0,190625.0,179405.0,100.0,94.11409836065572,0
Foxe Basin,1997-04-03,341,213125.0,213125.0,206787.5,100.0,97.02639296187684,0
Gulf of Boothia,1997-04-03,164,102500.0,102500.0,98845.0,100.0,96.4341463414634,0
Hudson Bay,1997-04-03,1475,921875.0,920000.0,886342.5,99.79661016949152,96.14562711864409,0
Hudson Bay Area,1997-04-03,2285,1428125.0,1426250.0,1370565.0,99.86870897155362,95.96954048140044,0
Hudson Strait,1997-04-03,305,190625.0,190625.0,178590.00000000003,100.0,93.6865573770492,0
Foxe Basin,1997-04-04,341,213125.0,213125.0,206820.0,100.0,97.041642228739,0
Gulf of Boothia,1997-04-04,164,102500.0,102500.0,98442.5,100.0,96.04146341463417,0
Hudson Bay,1997-04-04,1475,921875.0,920000.0,875137.5,99.79661016949152,94.93016949152542,0
Hudson Bay Area,1997-04-04,2285,1428125.0,1426250.0,1355232.5,99.86870897155362,94.89592997811816,0
Hudson Strait,1997-04-04,305,190625.0,190625.0,174832.50000000003,100.0,91.7154098360656,0
Foxe Basin,1997-04-05,341,213125.0,213125.0,205712.5,100.0,96.52199413489735,0
Gulf of Boothia,1997-04-05,164,102500.0,102500.0,97707.5,100.0,95.32439024390244,0
Hudson Bay,1997-04-05,1475,921875.0,920000.0,875890.0,99.79661016949152,95.0117966101695,0
Hudson Bay Area,1997-04-05,2285,1428125.0,1426250.0,1353750.0,99.86870897155362,94.7921225382932,0
Hudson Strait,1997-04-05,305,190625.0,190625.0,174440.0,100.0,91.50950819672131,0
Foxe Basin,1997-04-06,341,213125.0,213125.0,205125.0,100.0,96.24633431085044,0
Gulf of Boothia,1997-04-06,164,102500.0,102500.0,97437.5,100.0,95.0609756097561,0
Hudson Bay,1997-04-06,1475,921875.0,920000.0,865382.5,99.79661016949152,93.872,0
Hudson Bay Area,1997-04-06,2285,1428125.0,1426250.0,1343865.0000000002,99.86870897155362,94.09995623632388,0
Hudson Strait,1997-04-06,305,190625.0,190625.0,175920.0,100.0,92.28590163934426,0
Foxe Basin,1997-04-07,341,213125.0,213125.0,204300.0,100.0,95.85923753665688,0
Gulf of Boothia,1997-04-07,164,102500.0,102500.0,97290.0,100.0,94.91707317073168,0
Hudson Bay,1997-04-07,1475,921875.0,920000.0,855522.5,99.79661016949152,92.8024406779661,0
Hudson Bay Area,1997-04-07,2285,1428125.0,1426250.0,1334517.5,99.86870897155362,93.44542669584246,0
Hudson Strait,1997-04-07,305,190625.0,190625.0,177405.0,100.0,93.06491803278688,0
Foxe Basin,1997-04-08,341,213125.0,213125.0,202395.0,100.0,94.96539589442816,0
Gulf of Boothia,1997-04-08,164,102500.0,102500.0,97322.5,100.0,94.94878048780488,0
Hudson Bay,1997-04-08,1475,921875.0,920000.0,849427.5,99.79661016949152,92.1412881355932,0
Hudson Bay Area,1997-04-08,2285,1428125.0,1426250.0,1324462.5,99.86870897155362,92.7413566739606,0
Hudson Strait,1997-04-08,305,190625.0,190625.0,175317.5,100.0,91.96983606557376,0
Foxe Basin,1997-04-09,341,213125.0,213125.0,203270.00000000003,100.0,95.3759530791789,0
Gulf of Boothia,1997-04-09,164,102500.0,102500.0,97262.5,100.0,94.89024390243902,0
Hudson Bay,1997-04-09,1475,921875.0,920000.0,860547.5,99.79661016949152,93.3475254237288,0
Hudson Bay Area,1997-04-09,2285,1428125.0,1426250.0,1336445.0,99.86870897155362,93.58039387308534,0
Hudson Strait,1997-04-09,305,190625.0,190625.0,175365.0,100.0,91.99475409836066,0
Foxe Basin,1997-04-10,341,213125.0,213125.0,204995.0,100.0,96.18533724340176,0
Gulf of Boothia,1997-04-10,164,102500.0,102500.0,97180.0,100.0,94.80975609756098,0
Hudson Bay,1997-04-10,1475,921875.0,920000.0,868242.5000000001,99.79661016949152,94.1822372881356,0
Hudson Bay Area,1997-04-10,2285,1428125.0,1426250.0,1347217.4999999998,99.86870897155362,94.33470459518595,0
Hudson Strait,1997-04-10,305,190625.0,190625.0,176800.0,100.0,92.74754098360656,0
Foxe Basin,1997-04-11,341,213125.0,213125.0,205507.5,100.0,96.4258064516129,0
Gulf of Boothia,1997-04-11,164,102500.0,102500.0,97177.5,100.0,94.80731707317074,0
Hudson Bay,1997-04-11,1475,921875.0,920000.0,875134.9999999999,99.79661016949152,94.92989830508472,0
Hudson Bay Area,1997-04-11,2285,1428125.0,1426250.0,1355080.0,99.86870897155362,94.88525164113786,0
Hudson Strait,1997-04-11,305,190625.0,190625.0,177260.0,100.0,92.9888524590164,0
Foxe Basin,1997-04-12,341,213125.0,213125.0,206587.5,100.0,96.9325513196481,0
Gulf of Boothia,1997-04-12,164,102500.0,102500.0,97987.5,100.0,95.59756097560977,0
Hudson Bay,1997-04-12,1475,921875.0,920000.0,888635.0,99.79661016949152,96.39430508474577,0
Hudson Bay Area,1997-04-12,2285,1428125.0,1426250.0,1370812.5,99.86870897155362,95.98687089715536,0
Hudson Strait,1997-04-12,305,190625.0,190625.0,177602.5,100.0,93.16852459016394,0
Foxe Basin,1997-04-13,341,213125.0,213125.0,207722.5,100.0,97.4651026392962,0
Gulf of Boothia,1997-04-13,164,102500.0,102500.0,98685.0,100.0,96.2780487804878,0
Hudson Bay,1997-04-13,1475,921875.0,920000.0,893487.5,99.79661016949152,96.92067796610168,0
Hudson Bay Area,1997-04-13,2285,1428125.0,1426250.0,1380490.0,99.86870897155362,96.66450765864332,0
Hudson Strait,1997-04-13,305,190625.0,190625.0,180595.0,100.0,94.73836065573772,0
Foxe Basin,1997-04-14,341,213125.0,213125.0,208272.5,100.0,97.72316715542522,0
Gulf of Boothia,1997-04-14,164,102500.0,102500.0,99847.5,100.0,97.4121951219512,0
Hudson Bay,1997-04-14,1475,921875.0,920000.0,877965.0,99.79661016949152,95.2368813559322,0
Hudson Bay Area,1997-04-14,2285,1428125.0,1426250.0,1366982.5,99.86870897155362,95.71868708971552,0
Hudson Strait,1997-04-14,305,190625.0,190625.0,180897.5,100.0,94.89704918032788,0
Foxe Basin,1997-04-15,341,213125.0,213125.0,208337.5,100.0,97.75366568914954,0
Gulf of Boothia,1997-04-15,164,102500.0,102500.0,98842.5,100.0,96.43170731707318,0
Hudson Bay,1997-04-15,1475,921875.0,920000.0,864867.5,99.79661016949152,93.81613559322034,0
Hudson Bay Area,1997-04-15,2285,1428125.0,1426250.0,1350435.0,99.86870897155362,94.56,0
Hudson Strait,1997-04-15,305,190625.0,190625.0,178387.5,100.0,93.58032786885246,0
Foxe Basin,1997-04-16,341,213125.0,213125.0,208640.0,100.0,97.89560117302052,0
Gulf of Boothia,1997-04-16,164,102500.0,102500.0,98125.0,100.0,95.73170731707316,0
Hudson Bay,1997-04-16,1475,921875.0,920000.0,864212.5,99.79661016949152,93.74508474576272,0
Hudson Bay Area,1997-04-16,2285,1428125.0,1426250.0,1349432.5,99.86870897155362,94.48980306345732,0
Hudson Strait,1997-04-16,305,190625.0,190625.0,178455.0,100.0,93.61573770491805,0
Foxe Basin,1997-04-17,341,213125.0,213125.0,209447.5,100.0,98.27448680351908,0
Gulf of Boothia,1997-04-17,164,102500.0,102500.0,98622.5,100.0,96.21707317073172,0
Hudson Bay,1997-04-17,1475,921875.0,920000.0,861182.5,99.79661016949152,93.41640677966102,0
Hudson Bay Area,1997-04-17,2285,1428125.0,1426250.0,1349610.0000000002,99.86870897155362,94.5022319474836,0
Hudson Strait,1997-04-17,305,190625.0,190625.0,180357.5,100.0,94.61377049180328,0
Foxe Basin,1997-04-18,341,213125.0,213125.0,208495.0,100.0,97.82756598240468,0
Gulf of Boothia,1997-04-18,164,102500.0,102500.0,99067.5,100.0,96.65121951219513,0
Hudson Bay,1997-04-18,1475,921875.0,920000.0,856452.5,99.79661016949152,92.9033220338983,0
Hudson Bay Area,1997-04-18,2285,1428125.0,1426250.0,1337327.5,99.86870897155362,93.64218818380743,0
Hudson Strait,1997-04-18,305,190625.0,190625.0,173312.5,100.0,90.91803278688523,0
Foxe Basin,1997-04-19,341,213125.0,213125.0,207975.0,100.0,97.58357771260997,0
Gulf of Boothia,1997-04-19,164,102500.0,102500.0,98740.0,100.0,96.33170731707315,0
Hudson Bay,1997-04-19,1475,921875.0,920000.0,850212.5,99.79661016949152,92.2264406779661,0
Hudson Bay Area,1997-04-19,2285,1428125.0,1426250.0,1308692.5,99.86870897155362,91.63711159737416,0
Hudson Strait,1997-04-19,305,190625.0,190625.0,151765.0,100.0,79.6144262295082,0
Foxe Basin,1997-04-20,341,213125.0,213125.0,207427.5,100.0,97.3266862170088,0
Gulf of Boothia,1997-04-20,164,102500.0,102500.0,98242.5,100.0,95.84634146341462,0
Hudson Bay,1997-04-20,1475,921875.0,920000.0,859900.0,99.79661016949152,93.27728813559322,0
Hudson Bay Area,1997-04-20,2285,1428125.0,1426250.0,1315680.0000000002,99.86870897155362,92.12638949671776,0
Hudson Strait,1997-04-20,305,190625.0,190625.0,150110.0,100.0,78.74622950819672,0
Foxe Basin,1997-04-21,341,213125.0,213125.0,203877.5,100.0,95.66099706744868,0
Gulf of Boothia,1997-04-21,164,102500.0,102500.0,97470.0,100.0,95.09268292682928,0
Hudson Bay,1997-04-21,1475,921875.0,920000.0,858292.5,99.79661016949152,93.10291525423727,0
Hudson Bay Area,1997-04-21,2285,1428125.0,1426250.0,1312925.0,99.86870897155362,91.93347921225384,0
Hudson Strait,1997-04-21,305,190625.0,190625.0,153285.0,100.0,80.41180327868852,0
Foxe Basin,1997-04-22,341,213125.0,213125.0,204600.0,100.0,96.0,0
Gulf of Boothia,1997-04-22,164,102500.0,102500.0,98062.5,100.0,95.67073170731707,0
Hudson Bay,1997-04-22,1475,921875.0,920000.0,864812.5,99.79661016949152,93.81016949152544,0
Hudson Bay Area,1997-04-22,2285,1428125.0,1426250.0,1318657.5,99.86870897155362,92.3348796498906,0
Hudson Strait,1997-04-22,305,190625.0,190625.0,151182.5,100.0,79.30885245901639,0
Foxe Basin,1997-04-23,341,213125.0,213125.0,204585.0,100.0,95.99296187683284,0
Gulf of Boothia,1997-04-23,164,102500.0,102500.0,99557.5,100.0,97.12926829268292,0
Hudson Bay,1997-04-23,1475,921875.0,920000.0,859772.5,99.79661016949152,93.26345762711864,0
Hudson Bay Area,1997-04-23,2285,1428125.0,1426250.0,1314575.0,99.86870897155362,92.04901531728665,0
Hudson Strait,1997-04-23,305,190625.0,190625.0,150660.0,100.0,79.03475409836065,0
Foxe Basin,1997-04-24,341,213125.0,213125.0,204642.5,100.0,96.0199413489736,0
Gulf of Boothia,1997-04-24,164,102500.0,102500.0,99077.5,100.0,96.6609756097561,0
Hudson Bay,1997-04-24,1475,921875.0,920000.0,856472.5,99.79661016949152,92.90549152542371,0
Hudson Bay Area,1997-04-24,2285,1428125.0,1426250.0,1312935.0,99.86870897155362,91.9341794310722,0
Hudson Strait,1997-04-24,305,190625.0,190625.0,152742.5,100.0,80.1272131147541,0
Foxe Basin,1997-04-25,341,213125.0,213125.0,203930.0,100.0,95.68563049853373,0
Gulf of Boothia,1997-04-25,164,102500.0,102500.0,98705.0,100.0,96.29756097560976,0
Hudson Bay,1997-04-25,1475,921875.0,920000.0,857962.5,99.79661016949152,93.0671186440678,0
Hudson Bay Area,1997-04-25,2285,1428125.0,1426250.0,1316782.5,99.86870897155362,92.2035886214442,0
Hudson Strait,1997-04-25,305,190625.0,190625.0,156185.0,100.0,81.93311475409836,0
Foxe Basin,1997-04-26,341,213125.0,213125.0,204182.5,100.0,95.8041055718475,0
Gulf of Boothia,1997-04-26,164,102500.0,102500.0,98090.0,100.0,95.69756097560976,0
Hudson Bay,1997-04-26,1475,921875.0,920000.0,855557.5,99.79661016949152,92.8062372881356,0
Hudson Bay Area,1997-04-26,2285,1428125.0,1426250.0,1316632.5,99.86870897155362,92.19308533916848,0
Hudson Strait,1997-04-26,305,190625.0,190625.0,158802.5,100.0,83.30622950819672,0
Foxe Basin,1997-04-27,341,213125.0,213125.0,204557.5,100.0,95.98005865102635,0
Gulf of Boothia,1997-04-27,164,102500.0,102500.0,97797.5,100.0,95.4121951219512,0
Hudson Bay,1997-04-27,1475,921875.0,920000.0,851732.5,99.79661016949152,92.3913220338983,0
Hudson Bay Area,1997-04-27,2285,1428125.0,1426250.0,1314345.0000000002,99.86870897155362,92.03291028446392,0
Hudson Strait,1997-04-27,305,190625.0,190625.0,160257.5,100.0,84.06950819672132,0
Foxe Basin,1997-04-28,341,213125.0,213125.0,205630.0,100.0,96.483284457478,0
Gulf of Boothia,1997-04-28,164,102500.0,102500.0,97662.5,100.0,95.28048780487804,0
Hudson Bay,1997-04-28,1475,921875.0,920000.0,843475.0,99.79661016949152,91.495593220339,0
Hudson Bay Area,1997-04-28,2285,1428125.0,1426250.0,1309230.0,99.86870897155362,91.67474835886216,0
Hudson Strait,1997-04-28,305,190625.0,190625.0,162462.5,100.0,85.22622950819672,0
Foxe Basin,1997-04-29,341,213125.0,213125.0,205460.0,100.0,96.40351906158358,0
Gulf of Boothia,1997-04-29,164,102500.0,102500.0,96502.5,100.0,94.14878048780488,0
Hudson Bay,1997-04-29,1475,921875.0,920000.0,842900.0000000001,99.79661016949152,91.43322033898306,0
Hudson Bay Area,1997-04-29,2285,1428125.0,1426250.0,1308285.0,99.86870897155362,91.60857768052516,0
Hudson Strait,1997-04-29,305,190625.0,190625.0,163422.5,100.0,85.72983606557376,0
Foxe Basin,1997-04-30,341,213125.0,213125.0,203657.5,100.0,95.55777126099704,0
Gulf of Boothia,1997-04-30,164,102500.0,102500.0,95335.0,100.0,93.00975609756098,0
Hudson Bay,1997-04-30,1475,921875.0,920000.0,831302.5,99.79661016949152,90.17518644067796,0
Hudson Bay Area,1997-04-30,2285,1428125.0,1426250.0,1294877.5,99.86870897155362,90.66975929978118,0
Hudson Strait,1997-04-30,305,190625.0,190625.0,164582.5,100.0,86.3383606557377,0
Foxe Basin,1997-05-01,341,213125.0,213125.0,202740.0,100.0,95.12727272727273,0
Gulf of Boothia,1997-05-01,164,102500.0,102500.0,95532.5,100.0,93.20243902439024,0
Hudson Bay,1997-05-01,1475,921875.0,920000.0,836842.5,99.79661016949152,90.77613559322036,0
Hudson Bay Area,1997-05-01,2285,1428125.0,1426250.0,1301165.0,99.86870897155362,91.11002188183808,0
Hudson Strait,1997-05-01,305,190625.0,190625.0,166050.0,100.0,87.10819672131147,0
Foxe Basin,1997-05-02,341,213125.0,213125.0,202322.5,100.0,94.93137829912024,0
Gulf of Boothia,1997-05-02,164,102500.0,102500.0,96300.0,100.0,93.95121951219514,0
Hudson Bay,1997-05-02,1475,921875.0,920000.0,837285.0,99.79661016949152,90.82413559322032,0
Hudson Bay Area,1997-05-02,2285,1428125.0,1426250.0,1304027.5,99.86870897155362,91.31045951859956,0
Hudson Strait,1997-05-02,305,190625.0,190625.0,168120.0,100.0,88.19409836065574,0
Foxe Basin,1997-05-03,341,213125.0,213125.0,202130.0,100.0,94.84105571847508,0
Gulf of Boothia,1997-05-03,164,102500.0,102500.0,97647.5,100.0,95.2658536585366,0
Hudson Bay,1997-05-03,1475,921875.0,920000.0,840325.0,99.79661016949152,91.15389830508477,0
Hudson Bay Area,1997-05-03,2285,1428125.0,1426250.0,1310067.5,99.86870897155362,91.73339168490152,0
Hudson Strait,1997-05-03,305,190625.0,190625.0,169965.0,100.0,89.16196721311475,0
Foxe Basin,1997-05-04,341,213125.0,213125.0,199915.0,100.0,93.80175953079176,0
Gulf of Boothia,1997-05-04,164,102500.0,102500.0,97990.0,100.0,95.6,0
Hudson Bay,1997-05-04,1475,921875.0,920000.0,842852.5,99.79661016949152,91.42806779661016,0
Hudson Bay Area,1997-05-04,2285,1428125.0,1426250.0,1308057.5,99.86870897155362,91.592647702407,0
Hudson Strait,1997-05-04,305,190625.0,190625.0,167300.0,100.0,87.76393442622951,0
Foxe Basin,1997-05-05,341,213125.0,213125.0,199135.0,100.0,93.43577712609972,0
Gulf of Boothia,1997-05-05,164,102500.0,102500.0,98710.0,100.0,96.30243902439024,0
Hudson Bay,1997-05-05,1475,921875.0,920000.0,834747.5,99.79661016949152,90.5488813559322,0
Hudson Bay Area,1997-05-05,2285,1428125.0,1426250.0,1301227.5,99.86870897155362,91.11439824945296,0
Hudson Strait,1997-05-05,305,190625.0,190625.0,168634.99999999997,100.0,88.46426229508195,0
Foxe Basin,1997-05-06,341,213125.0,213125.0,199110.0,100.0,93.42404692082113,0
Gulf of Boothia,1997-05-06,164,102500.0,102500.0,98390.0,100.0,95.99024390243902,0
Hudson Bay,1997-05-06,1475,921875.0,920000.0,820392.5,99.79661016949152,88.99172881355932,0
Hudson Bay Area,1997-05-06,2285,1428125.0,1426250.0,1282635.0,99.86870897155362,89.81251641137855,0
Hudson Strait,1997-05-06,305,190625.0,190625.0,164742.5,100.0,86.4222950819672,0
Foxe Basin,1997-05-07,341,213125.0,213125.0,197460.0,100.0,92.64985337243402,0
Gulf of Boothia,1997-05-07,164,102500.0,102500.0,98975.0,100.0,96.56097560975611,0
Hudson Bay,1997-05-07,1475,921875.0,920000.0,824805.0000000001,99.79661016949152,89.47037288135594,0
Hudson Bay Area,1997-05-07,2285,1428125.0,1426250.0,1286134.9999999998,99.86870897155362,90.0575929978118,0
Hudson Strait,1997-05-07,305,190625.0,190625.0,164895.0,100.0,86.50229508196722,0
Foxe Basin,1997-05-08,341,213125.0,213125.0,198350.0,100.0,93.0674486803519,0
Gulf of Boothia,1997-05-08,164,102500.0,102500.0,99537.5,100.0,97.10975609756098,0
Hudson Bay,1997-05-08,1475,921875.0,920000.0,826132.4999999999,99.79661016949152,89.61437288135592,0
Hudson Bay Area,1997-05-08,2285,1428125.0,1426250.0,1289607.5,99.86870897155362,90.30074398249452,0
Hudson Strait,1997-05-08,305,190625.0,190625.0,165587.5,100.0,86.8655737704918,0
Foxe Basin,1997-05-09,341,213125.0,213125.0,198612.5,100.0,93.19061583577712,0
Gulf of Boothia,1997-05-09,164,102500.0,102500.0,98600.0,100.0,96.1951219512195,0
Hudson Bay,1997-05-09,1475,921875.0,920000.0,836930.0,99.79661016949152,90.78562711864409,0
Hudson Bay Area,1997-05-09,2285,1428125.0,1426250.0,1302382.5,99.86870897155362,91.19527352297592,0
Hudson Strait,1997-05-09,305,190625.0,190625.0,168240.00000000003,100.0,88.25704918032788,0
Foxe Basin,1997-05-10,341,213125.0,213125.0,200625.0,100.0,94.13489736070382,0
Gulf of Boothia,1997-05-10,164,102500.0,102500.0,97732.5,100.0,95.3487804878049,0
Hudson Bay,1997-05-10,1475,921875.0,920000.0,840162.5,99.79661016949152,91.13627118644068,0
Hudson Bay Area,1997-05-10,2285,1428125.0,1426250.0,1309415.0,99.86870897155362,91.6877024070022,0
Hudson Strait,1997-05-10,305,190625.0,190625.0,170895.0,100.0,89.64983606557377,0
Foxe Basin,1997-05-11,341,213125.0,213125.0,200652.5,100.0,94.14780058651026,0
Gulf of Boothia,1997-05-11,164,102500.0,102500.0,99320.0,100.0,96.89756097560976,0
Hudson Bay,1997-05-11,1475,921875.0,920000.0,838842.5,99.79661016949152,90.99308474576272,0
Hudson Bay Area,1997-05-11,2285,1428125.0,1426250.0,1298367.5,99.86870897155362,90.91413566739608,0
Hudson Strait,1997-05-11,305,190625.0,190625.0,159552.5,100.0,83.69967213114754,0
Foxe Basin,1997-05-12,341,213125.0,213125.0,199957.5,100.0,93.8217008797654,0
